result_id,model_id,horiz,XM,YM,phiM,serM,tserM,d_type,dM,d_std_dev,a_type,aM,a_std_dev,c_blr,c_ser,c_Z,c_L,cost,av_blr,av_dr,av_ser,total_clients,count
d_om_20_20_1_9_15_9_5_3,d_om,20,9,15,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,289.6440055661164,0.711735013915291,7.04,4.95,34.0,0.0
d_os_20_20_1_9_15_9_10_3,d_os,20,9,15,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,217.6626729052399,0.5191941822630998,5.31,9.985,69.0,0.0
d_om_20_20_1_9_15_9_10_3,d_om,20,9,15,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,217.04953434216083,0.517911335855402,5.27,9.885,70.0,0.0
d_os_20_20_1_9_15_9_15_3,d_os,20,9,15,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,162.572090924967,0.36969272731241754,3.685,14.695,102.7,0.0
d_om_20_20_1_9_15_9_15_3,d_om,20,9,15,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,150.90113874325252,0.3410653468581313,3.475,14.475,106.0,0.0
d_os_20_20_1_9_15_9_20_3,d_os,20,9,15,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,119.2655255143874,0.2510388137859685,2.28,18.85,136.6,0.0
d_om_20_20_1_9_15_9_20_3,d_om,20,9,15,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,110.44193693050498,0.23112984232626246,1.98,17.99,143.1,0.0
d_os_20_20_1_9_15_9_25_3,d_os,20,9,15,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,111.60942130211691,0.2242360532552923,1.925,21.915,147.5,0.0
d_om_20_20_1_9_15_9_25_3,d_om,20,9,15,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,105.34333621546884,0.2158208405386721,1.825,19.015,151.0,0.0
d_os_20_20_1_12_15_9_5_3,d_os,20,12,15,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,284.2891645322098,0.6982229113305245,6.75,5.0,37.0,0.0
d_om_20_20_1_12_15_9_5_3,d_om,20,12,15,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,283.5742022032423,0.6966855055081058,6.74,4.9,37.0,0.0
d_os_20_20_1_12_15_9_10_3,d_os,20,12,15,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,208.54158696555209,0.4963914674138802,5.09,9.985,70.0,0.0
d_om_20_20_1_12_15_9_10_3,d_om,20,12,15,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,205.58217870429937,0.48933044676074844,5.05,9.85,71.0,0.0
d_os_20_20_1_12_15_9_15_3,d_os,20,12,15,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,161.92259887493603,0.3680564971873401,3.58,14.7,103.2,0.0
d_om_20_20_1_12_15_9_15_3,d_om,20,12,15,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,145.68227616388842,0.32800569040972105,3.22,14.48,109.8,0.0
d_os_20_20_1_12_15_9_20_3,d_os,20,12,15,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,116.51116315838249,0.24427790789595621,2.16,18.8,136.8,0.0
d_om_20_20_1_12_15_9_20_3,d_om,20,12,15,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,108.41065856387834,0.22581414640969583,1.89,18.085,141.6,0.0
d_os_20_20_1_12_15_9_25_3,d_os,20,12,15,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,111.15569811496763,0.2242892452874191,1.93,21.44,148.2,0.0
d_om_20_20_1_12_15_9_25_3,d_om,20,12,15,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,104.08132281011689,0.21574080702529222,1.825,17.785,151.0,0.0
d_os_20_20_1_6_20_9_5_3,d_os,20,6,20,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,287.13988373702466,0.7053497093425617,6.94,5.0,34.0,0.0
d_om_20_20_1_6_20_9_5_3,d_om,20,6,20,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,287.0196365753692,0.705174091438423,6.94,4.95,34.0,0.0
d_os_20_20_1_6_20_9_10_3,d_os,20,6,20,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,210.81502740623398,0.5020750685155849,5.21,9.985,69.0,0.0
d_om_20_20_1_6_20_9_10_3,d_om,20,6,20,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,209.01069462339552,0.4981392365584888,5.175,9.755,69.9,0.0
d_os_20_20_1_6_20_9_15_3,d_os,20,6,20,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,143.4190471632133,0.32184761790803323,3.42,14.68,106.0,0.0
d_om_20_20_1_6_20_9_15_3,d_om,20,6,20,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,127.63298425168753,0.28296996062921886,3.095,14.445,111.8,0.0
d_os_20_20_1_6_20_9_20_3,d_os,20,6,20,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,101.32234814971167,0.20576837037427917,2.075,19.015,135.9,0.0
d_om_20_20_1_6_20_9_20_3,d_om,20,6,20,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,88.67841171018983,0.1762085292754746,1.685,18.195,143.0,0.0
d_os_20_20_1_6_20_9_25_3,d_os,20,6,20,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,87.99884424432192,0.1643596106108048,1.455,22.255,154.6,0.0
d_om_20_20_1_6_20_9_25_3,d_om,20,6,20,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,80.73886982096892,0.1548846745524223,1.295,18.785,158.5,0.0
d_os_20_20_1_9_20_9_5_3,d_os,20,9,20,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,280.59416675852106,0.6889854168963027,6.69,5.0,36.0,0.0
d_om_20_20_1_9_20_9_5_3,d_om,20,9,20,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,280.0211136712165,0.6880527841780412,6.64,4.8,37.0,0.0
d_os_20_20_1_9_20_9_10_3,d_os,20,9,20,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,203.5199905595136,0.48383747639878394,4.965,9.985,70.7,0.0
d_om_20_20_1_9_20_9_10_3,d_om,20,9,20,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,199.2558508627468,0.473627127156867,4.9,9.805,72.0,0.0
d_os_20_20_1_9_20_9_15_3,d_os,20,9,20,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,145.99480781329768,0.3282495195332442,3.425,14.695,103.1,0.0
d_om_20_20_1_9_20_9_15_3,d_om,20,9,20,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,130.77837464655258,0.29085843661638144,3.16,14.435,107.8,0.0
d_os_20_20_1_9_20_9_20_3,d_os,20,9,20,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,101.90019019698147,0.20681297549245367,2.005,19.175,134.2,0.0
d_om_20_20_1_9_20_9_20_3,d_om,20,9,20,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,90.66292945662246,0.17989482364155618,1.715,18.705,139.0,0.0
d_os_20_20_1_9_20_9_25_3,d_os,20,9,20,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,86.40335305353518,0.16098338263383793,1.38,22.01,155.4,0.0
d_om_20_20_1_9_20_9_25_3,d_om,20,9,20,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,80.48170302699359,0.15485425756748394,1.295,18.54,158.5,0.0
d_os_20_20_1_12_20_9_5_3,d_os,20,12,20,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,271.98205784256584,0.6674551446064146,6.54,5.0,36.0,0.0
d_om_20_20_1_12_20_9_5_3,d_om,20,12,20,9,5,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,270.08401689327565,0.6628225422331891,6.54,4.955,36.0,0.0
d_os_20_20_1_12_20_9_10_3,d_os,20,12,20,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,197.6960431496861,0.46927760787421524,4.78,9.985,72.0,0.0
d_om_20_20_1_12_20_9_10_3,d_om,20,12,20,9,10,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,193.78014865876483,0.45961287164691206,4.73,9.935,73.0,0.0
d_os_20_20_1_12_20_9_15_3,d_os,20,12,20,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,135.25109338828375,0.30144023347070936,3.25,14.675,104.0,0.0
d_om_20_20_1_12_20_9_15_3,d_om,20,12,20,9,15,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,123.98126781725925,0.27400316954314813,3.03,14.38,107.0,0.0
d_os_20_20_1_12_20_9_20_3,d_os,20,12,20,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,97.9765147638599,0.19704128690964975,1.845,19.16,135.7,0.0
d_om_20_20_1_12_20_9_20_3,d_om,20,12,20,9,20,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,86.23932131164052,0.1691233032791013,1.46,18.59,144.4,0.0
d_os_20_20_1_12_20_9_25_3,d_os,20,12,20,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,87.30005078215046,0.16370012695537617,1.445,21.82,154.8,0.0
d_om_20_20_1_12_20_9_25_3,d_om,20,12,20,9,25,3,uniform,20,0,uniform,1,0,400,1,1.5,0.5,79.80399684411378,0.15485999211028445,1.295,17.86,158.5,0.0
d_os_20_15_1_6_10_9_5_3,d_os,20,6,10,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,283.8620555059681,0.6971551387649203,5.365,5.0,36.0,0.0
d_om_20_15_1_6_10_9_5_3,d_om,20,6,10,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,283.44681716317774,0.6962420429079443,5.315,4.95,37.0,0.0
d_os_20_15_1_6_10_9_10_3,d_os,20,6,10,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,201.80153276838416,0.4795413319209604,3.755,9.985,70.7,0.0
d_om_20_15_1_6_10_9_10_3,d_om,20,6,10,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,198.06294295621294,0.47053235739053234,3.645,9.85,73.0,0.0
d_os_20_15_1_6_10_9_15_3,d_os,20,6,10,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,135.12114278909326,0.3011153569727331,2.17,14.675,104.1,0.0
d_om_20_15_1_6_10_9_15_3,d_om,20,6,10,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,120.39723188105249,0.26514307970263123,1.93,14.34,108.5,0.0
d_os_20_15_1_6_10_9_20_3,d_os,20,6,10,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,97.03911747068477,0.1973852936767119,1.2,18.085,127.9,0.1
d_om_20_15_1_6_10_9_20_3,d_om,20,6,10,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,91.77759770819333,0.18770649427048333,1.09,16.695,132.2,0.0
d_os_20_15_1_6_10_9_25_3,d_os,20,6,10,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,90.4966645841134,0.17926666146028353,0.945,18.79,131.9,0.1
d_om_20_15_1_6_10_9_25_3,d_om,20,6,10,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,86.06885819996923,0.17817214549992308,0.935,14.8,132.1,0.0
d_os_20_15_1_9_10_9_5_3,d_os,20,9,10,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,272.8697656268776,0.669674414067194,5.155,5.0,37.0,0.0
d_om_20_15_1_9_10_9_5_3,d_om,20,9,10,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,272.91530512866206,0.6699007628216552,5.155,4.955,37.0,0.0
d_os_20_15_1_9_10_9_10_3,d_os,20,9,10,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,170.57719306020994,0.40148048265052483,3.355,9.985,73.7,0.0
d_om_20_15_1_9_10_9_10_3,d_om,20,9,10,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,167.5725561466749,0.39458139036668727,3.215,9.74,77.0,0.0
d_os_20_15_1_9_10_9_15_3,d_os,20,9,10,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,119.42972230431681,0.261949305760792,1.995,14.65,105.0,0.0
d_om_20_15_1_9_10_9_15_3,d_om,20,9,10,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,113.80781387890165,0.24849453469725413,1.865,14.41,106.5,0.0
d_os_20_15_1_9_10_9_20_3,d_os,20,9,10,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,92.48371702694932,0.18718429256737332,1.06,17.61,127.9,0.1
d_om_20_15_1_9_10_9_20_3,d_om,20,9,10,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,88.05608627091104,0.18024021567727758,0.99,15.96,131.7,0.0
d_os_20_15_1_9_10_9_25_3,d_os,20,9,10,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,95.39736990929033,0.1907309247732258,1.09,19.105,135.6,0.1
d_om_20_15_1_9_10_9_25_3,d_om,20,9,10,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,90.9237026933697,0.18934675673342427,1.08,15.185,135.9,0.0
d_os_20_15_1_12_10_9_5_3,d_os,20,12,10,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,274.63923731674856,0.6740980932918714,5.07,5.0,36.0,0.0
d_om_20_15_1_12_10_9_5_3,d_om,20,12,10,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,274.53014640765764,0.6738253660191441,5.07,5.0,36.0,0.0
d_os_20_15_1_12_10_9_10_3,d_os,20,12,10,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,180.12871563831914,0.4253592890957978,3.425,9.985,69.0,0.0
d_om_20_15_1_12_10_9_10_3,d_om,20,12,10,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,174.989127250369,0.4128478181259225,3.31,9.85,72.0,0.0
d_os_20_15_1_12_10_9_15_3,d_os,20,12,10,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,116.29458104124683,0.2540114526031171,1.785,14.69,103.2,0.0
d_om_20_15_1_12_10_9_15_3,d_om,20,12,10,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,111.29098122084908,0.24191495305212268,1.675,14.525,106.0,0.0
d_os_20_15_1_12_10_9_20_3,d_os,20,12,10,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,97.91468670931607,0.19931171677329018,1.09,18.19,128.7,0.1
d_om_20_15_1_12_10_9_20_3,d_om,20,12,10,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,92.66154033786077,0.19139135084465192,1.035,16.105,132.9,0.0
d_os_20_15_1_12_10_9_25_3,d_os,20,12,10,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,95.6406700969942,0.1908016752424855,1.04,19.32,134.4,0.2
d_om_20_15_1_12_10_9_25_3,d_om,20,12,10,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,90.9017372977787,0.18931684324444675,1.03,15.175,134.9,0.0
d_os_20_15_1_6_15_9_5_3,d_os,20,6,15,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,267.75901468159054,0.6568975367039763,5.135,5.0,36.0,0.0
d_om_20_15_1_6_15_9_5_3,d_om,20,6,15,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,267.75901468159054,0.6568975367039763,5.135,5.0,36.0,0.0
d_os_20_15_1_6_15_9_10_3,d_os,20,6,15,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,176.46211912685402,0.41619279781713503,3.455,9.985,70.0,0.0
d_om_20_15_1_6_15_9_10_3,d_om,20,6,15,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,174.35742109816044,0.4117560527454011,3.33,9.655,73.0,0.0
d_os_20_15_1_6_15_9_15_3,d_os,20,6,15,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,110.85302635644982,0.24039506589112453,1.935,14.695,103.8,0.0
d_om_20_15_1_6_15_9_15_3,d_om,20,6,15,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,100.86443114583828,0.2158610778645957,1.755,14.52,106.9,0.0
d_os_20_15_1_6_15_9_20_3,d_os,20,6,15,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,64.7637324909648,0.11523433122741197,0.56,18.67,135.9,0.0
d_om_20_15_1_6_15_9_20_3,d_om,20,6,15,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,56.586633209712176,0.09770408302428045,0.35,17.505,141.6,0.0
d_os_20_15_1_6_15_9_25_3,d_os,20,6,15,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,59.915732989685324,0.0990143324742133,0.345,20.31,144.0,0.1
d_om_20_15_1_6_15_9_25_3,d_om,20,6,15,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,53.442935529248615,0.09314483882312155,0.295,16.185,145.2,0.0
d_os_20_15_1_9_15_9_5_3,d_os,20,9,15,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,262.4923700418252,0.643730925104563,5.045,5.0,34.0,0.0
d_om_20_15_1_9_15_9_5_3,d_om,20,9,15,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,262.2977097379614,0.6437442743449034,5.045,4.8,34.0,0.0
d_os_20_15_1_9_15_9_10_3,d_os,20,9,15,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,170.5393799442807,0.40138594986070175,3.36,9.985,69.0,0.0
d_om_20_15_1_9_15_9_10_3,d_om,20,9,15,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,167.07217237095253,0.3939179309273813,3.215,9.505,72.0,0.0
d_os_20_15_1_9_15_9_15_3,d_os,20,9,15,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,96.43995178647992,0.2044748794661998,1.685,14.65,104.9,0.0
d_om_20_15_1_9_15_9_15_3,d_om,20,9,15,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,83.10581453410175,0.1720145363352544,1.425,14.3,109.3,0.0
d_os_20_15_1_9_15_9_20_3,d_os,20,9,15,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,67.90916674794974,0.12298541686987435,0.68,18.715,133.1,0.0
d_om_20_15_1_9_15_9_20_3,d_om,20,9,15,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,58.208066887573246,0.10097016721893311,0.395,17.82,138.3,0.0
d_os_20_15_1_9_15_9_25_3,d_os,20,9,15,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,61.7884957569088,0.104883739392272,0.365,19.835,144.4,0.1
d_om_20_15_1_9_15_9_25_3,d_om,20,9,15,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,56.54635103264461,0.10127837758161151,0.34,16.035,145.0,0.0
d_os_20_15_1_12_15_9_5_3,d_os,20,12,15,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,255.7198950465407,0.6267997376163518,4.92,5.0,34.0,0.0
d_om_20_15_1_12_15_9_5_3,d_om,20,12,15,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,254.0631659904788,0.622907914976197,4.92,4.9,34.0,0.0
d_os_20_15_1_12_15_9_10_3,d_os,20,12,15,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,155.626258831818,0.364103147079545,3.09,9.985,73.0,0.0
d_om_20_15_1_12_15_9_10_3,d_om,20,12,15,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,154.39316055729157,0.3611454013932289,3.06,9.935,73.0,0.0
d_os_20_15_1_12_15_9_15_3,d_os,20,12,15,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,91.67126916400446,0.19251567291001115,1.58,14.665,104.7,0.0
d_om_20_15_1_12_15_9_15_3,d_om,20,12,15,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,82.80719296985498,0.17066798242463746,1.36,14.54,108.6,0.0
d_os_20_15_1_12_15_9_20_3,d_os,20,12,15,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,68.18295143254181,0.12343237858135453,0.645,18.81,130.0,0.0
d_om_20_15_1_12_15_9_20_3,d_om,20,12,15,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,57.00112180041688,0.0985653045010422,0.34,17.575,136.7,0.0
d_os_20_15_1_12_15_9_25_3,d_os,20,12,15,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,56.69773260575877,0.09193183151439693,0.32,19.925,144.1,0.1
d_om_20_15_1_12_15_9_25_3,d_om,20,12,15,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,52.3539250301983,0.08973481257549575,0.305,16.46,144.8,0.0
d_os_20_15_1_6_20_9_5_3,d_os,20,6,20,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,252.5677139755587,0.6189192849388967,4.895,5.0,35.0,0.0
d_om_20_15_1_6_20_9_5_3,d_om,20,6,20,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,252.44319114314465,0.6187329778578616,4.895,4.95,35.0,0.0
d_os_20_15_1_6_20_9_10_3,d_os,20,6,20,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,169.13112713979052,0.39786531784947626,3.3,9.985,68.7,0.0
d_om_20_15_1_6_20_9_10_3,d_om,20,6,20,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,167.0429668541214,0.3927699171353035,3.28,9.935,69.0,0.0
d_os_20_15_1_6_20_9_15_3,d_os,20,6,20,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,91.45801437633452,0.19198253594083628,1.67,14.665,105.1,0.0
d_om_20_15_1_6_20_9_15_3,d_om,20,6,20,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,79.50851321861163,0.16314628304652906,1.395,14.25,109.7,0.0
d_os_20_15_1_6_20_9_20_3,d_os,20,6,20,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,53.517810784101385,0.08678202696025346,0.365,18.805,136.2,0.0
d_om_20_15_1_6_20_9_20_3,d_om,20,6,20,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,46.2728508320952,0.07190712708023801,0.16,17.51,141.1,0.0
d_os_20_15_1_6_20_9_25_3,d_os,20,6,20,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,50.01243444826464,0.07390608612066162,0.12,20.45,145.8,0.1
d_om_20_15_1_6_20_9_25_3,d_om,20,6,20,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,45.00722104226281,0.07134305260565704,0.09,16.47,147.4,0.0
d_os_20_15_1_9_20_9_5_3,d_os,20,9,20,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,246.1767826780081,0.6029419566950203,4.755,5.0,35.0,0.0
d_om_20_15_1_9_20_9_5_3,d_om,20,9,20,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,244.1606538027412,0.598526634506853,4.695,4.75,36.0,0.0
d_os_20_15_1_9_20_9_10_3,d_os,20,9,20,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,144.77267527742794,0.33696918819356986,2.905,9.985,74.0,0.0
d_om_20_15_1_9_20_9_10_3,d_om,20,9,20,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,143.59322472493412,0.3343580618123353,2.885,9.85,74.0,0.0
d_os_20_15_1_9_20_9_15_3,d_os,20,9,20,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,90.53207738400815,0.18961769346002036,1.595,14.685,101.7,0.0
d_om_20_15_1_9_20_9_15_3,d_om,20,9,20,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,81.32497200967494,0.16741243002418735,1.445,14.36,104.8,0.0
d_os_20_15_1_9_20_9_20_3,d_os,20,9,20,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,58.59542563849182,0.09887606409622954,0.49,19.045,131.2,0.0
d_om_20_15_1_9_20_9_20_3,d_om,20,9,20,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,48.08148511869367,0.07451621279673418,0.155,18.275,138.3,0.0
d_os_20_15_1_9_20_9_25_3,d_os,20,9,20,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,48.99554082201483,0.07031385205503707,0.11,20.87,144.9,0.1
d_om_20_15_1_9_20_9_25_3,d_om,20,9,20,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,44.16888481955042,0.06812221204887604,0.07,16.92,147.6,0.0
d_os_20_15_1_12_20_9_5_3,d_os,20,12,20,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,235.09462191746763,0.5752365547936691,4.55,5.0,36.0,0.0
d_om_20_15_1_12_20_9_5_3,d_om,20,12,20,9,5,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,232.38820217792224,0.5688330054448056,4.515,4.855,36.9,0.0
d_os_20_15_1_12_20_9_10_3,d_os,20,12,20,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,149.41094557739575,0.34856486394348934,3.09,9.985,66.3,0.0
d_om_20_15_1_12_20_9_10_3,d_om,20,12,20,9,10,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,145.1083398849269,0.3382708497123172,2.98,9.8,69.0,0.0
d_os_20_15_1_12_20_9_15_3,d_os,20,12,20,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,81.46292868628117,0.16699482171570296,1.39,14.665,102.9,0.0
d_om_20_15_1_12_20_9_15_3,d_om,20,12,20,9,15,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,69.19036930244948,0.1374384232561237,1.085,14.215,109.9,0.0
d_os_20_15_1_12_20_9_20_3,d_os,20,12,20,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,54.939838693545035,0.0900245967338626,0.35,18.93,136.6,0.0
d_om_20_15_1_12_20_9_20_3,d_om,20,12,20,9,20,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,46.32242615509465,0.07116856538773662,0.125,17.855,141.1,0.0
d_os_20_15_1_12_20_9_25_3,d_os,20,12,20,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,48.412585858157755,0.06955646464539438,0.08,20.59,149.3,0.2
d_om_20_15_1_12_20_9_25_3,d_om,20,12,20,9,25,3,uniform,15,0,uniform,1,0,400,1,1.5,0.5,44.20565547628947,0.06846413869072368,0.07,16.82,150.1,0.0
d_os_20_10_1_6_10_9_5_3,d_os,20,6,10,9,5,3,uniform,10,0,uniform,1,0,400,1,1.5,0.5,227.20494910451572,0.5555123727612893,2.795,5.0,34.0,0.0
d_om_20_10_1_6_10_9_5_3,d_om,20,6,10,9,5,3,uniform,10,0,uniform,1,0,400,1,1.5,0.5,226.62991259122686,0.5541997814780671,2.75,4.95,35.0,0.0
d_os_20_10_1_6_10_9_10_3,d_os,20,6,10,9,10,3,uniform,10,0,uniform,1,0,400,1,1.5,0.5,113.42026598348967,0.25858816495872416,1.02,9.985,72.7,0.0
d_om_20_10_1_6_10_9_10_3,d_om,20,6,10,9,10,3,uniform,10,0,uniform,1,0,400,1,1.5,0.5,103.92446442546836,0.2355236610636709,0.925,9.715,74.0,0.0
